review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
Sy sering belanja onlen d lazada. Alhamdulilah pengiriman ny slalu lancar,1.0,0.0,belanja onlen alhamdulilah kirim ny slalu lancar,233,2.0,0.53,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['belanja', 'onlen', 'alhamdulilah', 'kirim', 'ny', 'selalu', 'lancar']"
Yang punya toko tidak merespon malah suruh nunggu 5 hari gila gk mana udah bayar,2.0,0.0,toko merespon suruh nunggu bayar,234,3.0,0.4715,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['toko', 'merespon', 'suruh', 'tunggu', 'bayar']"
Kacau jd.id jamin ori iklan doang gw beli iPad mini stuck di logo Apple,1.0,0.0,kacau jamin ori iklan beli ipad mini stuck logo apple,235,2.0,0.4845,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['kacau', 'jamin', 'asli', 'iklan', 'beli', 'ipad', 'mini', 'stuck', 'logo', 'apple']"
"Applikasi gak bnr ini, belanja pesanan udah bayar di batalkan, alasan cs jd.id katanya code unik 3digitnya salah, pdhl code uniknya saya copy/paste dr app jd.id. Kembalikan duit saya jangan pake alasan yang gak masuk akal.",1.0,0.0,applikasi bnr belanja pesan bayar batal alas cs code unik digit salah pdhl code unik copy paste app duit pake alas akal,236,3.0,0.4873,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['aplikasi', 'bnr', 'belanja', 'pesan', 'bayar', 'batal', 'alas', 'customer service', 'code', 'unik', 'digit', 'salah', 'pdhl', 'code', 'unik', 'copy', 'paste', 'aplikasi', 'duit', 'pakai', 'alas', 'akal']"
"Kecewa, banyak transaksi saya yg dibatalkan tanpa sebab... Dah lah.. hapus aja",2.0,0.0,transaksi batal hapus,237,3.0,0.8103,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['transaksi', 'batal', 'hapus']"
"Kalo bisa agar transfer bank manual bisa menggunakan semua rek bank bl seperti dulu karna sekarang yg ada hanya bca dan mandiri, layanan transakaksi bank yg ada di mana2 hanya brilink, tapi transfer beda bank biayanya sangat mahal, untuk itu harap kiranya dapat di bantu",2.0,0.0,transfer bank manual rek bank bl bca mandiri layan transakaksi bank brilink transfer beda bank biaya mahal harap bantu,238,2.0,0.5926,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['transfer', 'bank', 'manual', 'rek', 'bank', 'beli', 'bca', 'mandiri', 'layan', 'transakaksi', 'bank', 'brilink', 'transfer', 'beda', 'bank', 'biaya', 'mahal', 'harap', 'bantu']"
Terjadi kesalahan koneksi terus,2.0,0.0,salah koneksi,239,2.0,0.4169,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['salah', 'koneksi']"
Aplikasi nya banyak iklan sumpah risi di sepah sama iklan buka ini lazada buka ini lazada,1.0,0.0,aplikasi iklan risi sepah iklan,240,0.0,0.3756,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['aplikasi', 'iklan', 'risi', 'sepah', 'iklan']"
Susah sekali mau beli pulsa bayar pake shopeepay aja enggak bs,1.0,0.0,susah beli pulsa bayar pake shopeepay,241,2.0,0.6061,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['susah', 'beli', 'pulsa', 'bayar', 'pakai', 'shopeepay']"
barang datang tidak sesuai deskripsi Itu sangat mengecewakan,1.0,0.0,barang sesuai deskripsi,242,2.0,0.8109,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['barang', 'sesuai', 'deskripsi']"
"Maap saya editing,soalnya saya gabisa mesan lebih dari 2 barang sebelumnya ini bagus bagus aja tapi kemarin kok gabisa mohon di perbaiki ya developer",2.0,0.0,maap editing mesan barang kemarin developer,243,0.0,0.3597,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['maap', 'editing', 'mesan', 'barang', 'kemarin', 'developer']"
"Tokped ini niat sale g siih,baru berapa detik masa barang langsung habis. Gitu terus g pernah dapet,aneeh",1.0,0.0,niat sale siih detik barang habis aneeh,244,2.0,0.8988,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['niat', 'sale', 'siih', 'detik', 'barang', 'habis', 'aneeh']"
Cashback nya seret,1.0,0.0,cashback seret,245,3.0,0.4167,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['cashback', 'seret']"
"Mending make shope,,, udah murah,, pengiriman cepat.. lah ini,, udah kemahalan,, pengiriman make ninja lama beet,, barangnya juga gak layak pakai..",1.0,0.0,mending make shope murah kirim cepat mahal kirim make ninja beet barang layak pakai,246,2.0,0.6141,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['lebih baik', 'pakai', 'shope', 'murah', 'kirim', 'cepat', 'mahal', 'kirim', 'pakai', 'ninja', 'beet', 'barang', 'layak', 'pakai']"
"Gan ini kenapa ketika saya mau update selalu berhenti di 70% tidak mau jalan lagi, padahal sinya wifi kencang itu kenapa gan?",1.0,0.0,update henti jalan sinya wifi kencang,247,2.0,0.3215,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['update', 'henti', 'jalan', 'sinya', 'wifi', 'kencang']"
Ini kenapa kok aku download berkali kali udh smpe 100% malah kagak ke download?-_-,1.0,0.0,download smpe download,248,1.0,0.5625,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['unduh', 'sampai', 'unduh']"
Saya telah melakukan pembelian menggunakan octo kliks pada tgl 14 agustus 2020 skitar jam 10.00 . Pembelian berhasil namun status transaksi di tokopedia tidak ada / kosong . Pada email masuk transaksi sukses . Saldo saya juga telah berkurang . Terus ini bagaimana barangnya bisa dikirim oleh penjual dan gimana saya info ke penjual kalau nomer invoice nya tidak ada .,1.0,0.0,beli octo kliks tgl agustus skitar jam beli hasil status transaksi kosong email transaksi sukses saldo barang kirim jual info jual nomer invoice,249,2.0,0.4649,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['beli', 'octo', 'kliks', 'tanggal', 'agustus', 'skitar', 'jam', 'beli', 'hasil', 'status', 'transaksi', 'kosong', 'email', 'transaksi', 'sukses', 'saldo', 'barang', 'kirim', 'jual', 'informasi', 'jual', 'nomer', 'invoice']"
Aplikasi menjengkelkan masa harus update terus terusan ngabisin kuota aja sehari udh update 3x. Kayak minum obat aja,2.0,0.0,aplikasi jengkel update ngabisin kuota update kayak minum obat,250,3.0,0.3769,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['aplikasi', 'jengkel', 'update', 'ngabisin', 'kuota', 'update', 'kayak', 'minum', 'obat']"
"Selamat tinggal bukalapak. Udah aku uninstal nih, entah hp saya yang butut, aplikasinya terasa sangat beraaaaaat banget. Gimana cara belanjanya kalo buka aplikasinya aja susah. Padahal dulu sebelum di update lancar2 aja dan nyaman belanja via bukalapak. Mungkin udah waktunya pindah ke LA**** yang lebih mudah di operasikan",1.0,0.0,tinggal uninstal hp butut aplikasi asa beraaaaaat belanja aplikasi susah update lancar nyaman belanja via pindah la mudah operasi,251,2.0,0.4442,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['tinggal', 'uninstal', 'handphone', 'butut', 'aplikasi', 'asa', 'beraaaaaat', 'belanja', 'aplikasi', 'susah', 'update', 'lancar', 'nyaman', 'belanja', 'via', 'pindah', 'lah', 'mudah', 'operasi']"
Alasan kenapa tokopedia pengiriman lama karena sering menipu orang,1.0,0.0,alas kirim tipu,252,2.0,0.3333,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['alas', 'kirim', 'tipu']"
Sangat kecewa sekali Saya sebagai penjual sangat merasa dirugikan Awalnya saya kasih bintang 5 terpaksa saya rubah jadi bintang 1 Sangat merugikan penjual,1.0,0.0,jual rugi bintang paksa rubah bintang rugi jual,253,2.0,0.9115,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['jual', 'rugi', 'bintang', 'paksa', 'rubah', 'bintang', 'rugi', 'jual']"
"lagi check out dibatalin gk boleh pake promo, lha buat apa ada promo",1.0,0.0,check out dibatalin pake promo lha promo,254,3.0,0.5174,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['check', 'out', 'dibatalin', 'pakai', 'promo', 'lha', 'promo']"
Shopee nya login nya susah banget. Susah berbagai cara tetap gak bisa. Tolong dong dibenahin,1.0,0.0,login susah susah tolong dibenahin,255,2.0,0.5418,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['login', 'susah', 'susah', 'tolong', 'dibenahin']"
"GILIRAN PAYLATER DIBAYAR SALDO ILANG HADEH GOKIL ,GONDRONG DEKIL",1.0,0.0,gilir paylater bayar saldo ilang hadeh gokil gondrong dekil,256,3.0,0.5847,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['gilir', 'paylater', 'bayar', 'saldo', 'hilang', 'hadeh', 'gila', 'gondrong', 'dekil']"
"Mau masukin barang ke keranjang atau mau beli, pasti di suruh log out dulu baru log in, ini maksutnya gimana ya,,",1.0,0.0,masukin barang keranjang beli suruh log out log maksutnya,257,3.0,0.6883,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['masukkan', 'barang', 'keranjang', 'beli', 'suruh', 'log', 'out', 'log', 'maksutnya']"
Malas banget.... Untuk verifikasi aja di suruh kesini ke situ ehh tau-tau nya gak jadi gak banget tolong di perbarui costumer kok di bukin ribet niat mau belanja ehh malah di pusingkan sama harus verifikasi ini dan itu bikin ribeeeeeeeeettttt tauuuuuuuuu????????????????????????????????????????,1.0,0.0,malas verifikasi suruh kesini ehh tau tau tolong costumer bukin ribet niat belanja ehh pusing verifikasi bikin ribeeeeeeeeettttt tauuuuuuuuu,258,3.0,0.522,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['malas', 'verifikasi', 'suruh', 'kesini', 'ehh', 'tahu', 'tahu', 'tolong', 'costumer', 'bukin', 'ribet', 'niat', 'belanja', 'ehh', 'pusing', 'verifikasi', 'bikin', 'ribeeeeeeeeettttt', 'tauuuuuuuuu']"
Kurang puas kadang barang yang di beli ga sesuai sama apa yang kita mau,1.0,0.0,kadang barang beli sesuai,259,2.0,0.3933,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['kadang', 'barang', 'beli', 'sesuai']"
Sering bermasalah di penarikan dana Shopepay.. Nunggu sampe berhari hari Perbaiki kualitas mu ??????,1.0,0.0,tari dana shopepay nunggu sampe kualitas mu,260,3.0,0.6632,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tari', 'dana', 'shopepay', 'tunggu', 'sampai', 'kualitas', 'mu']"
Sengaja kasih bintang 1 biar dibaca pengembang hehe. Coba upload video bisa semudah tetangga sebelah si oren.,1.0,0.0,sengaja bintang baca kembang upload video mudah tetangga belah,261,2.0,0.3595,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['sengaja', 'bintang', 'baca', 'kembang', 'upload', 'video', 'mudah', 'tetangga', 'belah']"
"Cara dapet layanan shopee pinjem gmana ya min, blz ya",2.0,0.0,layan pinjem gmana blz,262,2.0,0.8335,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['layan', 'pinjem', 'bagaimana', 'blz']"
Nggak bs verifikasi data diri..macet kembali lg2..terus bgt...apk apaan nih...,1.0,0.0,verifikasi data macet lg apk,263,2.0,0.5382,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['verifikasi', 'data', 'macet', 'lagi', 'aplikasi']"
Akun saya di nonaktifkan tanpa angin dan hujan,1.0,0.0,akun nonaktif angin hujan,264,0.0,0.376,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['akun', 'nonaktif', 'angin', 'hujan']"
Kenapa sekarang apk lazada ga bisa narik uang ke lazada kredit? Saya sangat kecewa dengan apk nya.,1.0,0.0,apk narik uang kredit apk,265,2.0,0.4067,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'narik', 'uang', 'kredit', 'aplikasi']"
"Untuk fitur langsung lakunya sangat parah, ngasih harga jual hp dari tokopedianya sangat payah. sangat murah hp 3jt an dijual ke tokped jadi 700rb ???? itu pun kondisi sangat baik bisa dibilang like new",1.0,0.0,fitur ngasih harga jual hp tokopedianya murah hp jt jual rb kondisi bilang like new,266,2.0,0.3956,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['fitur', 'beri', 'harga', 'jual', 'handphone', 'tokopedianya', 'murah', 'handphone', 'jt', 'jual', 'ribu', 'kondisi', 'bilang', 'like', 'new']"
"Sejak gw make aplikasi ini gw nyaman� aja gk ada kendala apapun enjoy� aja tapi sekarang toped kok kayak gini ya, Gw mau buka toko muncul tulisan download lagi diproses setelah gw tunggu eh malah muncul tulisan ada error di rumah toped gw nunggu sia� terus daritadi gw mau buka kupon yg gw punya juga sama gw jadi kecewa sama Tokopedia .(Tolong untuk pihak developer tanggapi ulasan saya ini) Kalo NGGAK gw mau pindah ke Shopee aja lah gw juga punya bukti screenshot Nya, Gw masuk ke Toped care sama.",1.0,0.0,make aplikasi nyaman kendala enjoy kayak gin toko muncul tulis download proses tunggu muncul tulis error rumah nunggu sia daritadi kupon tolong developer tanggap ulas pindah bukti screenshot care,267,2.0,0.5952,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['pakai', 'aplikasi', 'nyaman', 'kendala', 'enjoy', 'kayak', 'gin', 'toko', 'muncul', 'tulis', 'unduh', 'proses', 'tunggu', 'muncul', 'tulis', 'error', 'rumah', 'tunggu', 'sia', 'daritadi', 'kupon', 'tolong', 'developer', 'tanggap', 'ulas', 'pindah', 'bukti', 'screenshot', 'care']"
Bintang 2 dulu y Nanti klok g ngecewain saya ganti bintang 5 dh Soalnya banyk yng kmen jlk,2.0,0.0,bintang klok ngecewain ganti bintang dh banyk yng kmen jlk,268,2.0,0.4418,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['bintang', 'klok', 'ngecewain', 'ganti', 'bintang', 'dh', 'banyk', 'yng', 'kmen', 'jlk']"
"Please, tolong kerja sama dengan bayaran online seperti linkaja dong Shopee. Agar pengguna akun linkaja bisa berbelanja lebih mudah membayarnya. Kalau sudah bisa bayar online pakai linkaja saya tingkatkan bintangnya menjadi bintang 5.",1.0,0.0,please tolong bayar online akun belanja mudah bayar bayar online pakai tingkat bintang bintang,269,2.0,0.4542,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['please', 'tolong', 'bayar', 'online', 'akun', 'belanja', 'mudah', 'bayar', 'bayar', 'online', 'pakai', 'tingkat', 'bintang', 'bintang']"
"Emang klo ada pembayaran masuk pada pesanan pihak JD itu tdk tau menau?? Kenapa pengembalian dana saya tdk juga kembali ya?? Saya kehilangan bukti tf saya karna respond yg lama, semua bukti pesanan sudah saya kirimkan tpi tdk dapat diproses juga ?? makin makin nih app ....",1.0,0.0,bayar pesan tau tau dana hilang bukti tf respond bukti pesan kirim tpi proses app,270,2.0,0.5351,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['bayar', 'pesan', 'tahu', 'tahu', 'dana', 'hilang', 'bukti', 'transfer', 'respond', 'bukti', 'pesan', 'kirim', 'tapi', 'proses', 'aplikasi']"
"Tujuan etrt banking pembayarannya gk ketemu, bingung gmna aneh mau byr.",1.0,0.0,etrt banking bayar ketemu bingung aneh byr,271,2.0,0.658,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['etrt', 'banking', 'bayar', 'ketemu', 'bingung', 'aneh', 'bayar']"
Setiap hari minta di update ngabisin kuota.,1.0,0.0,update ngabisin kuota,272,3.0,0.5611,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['update', 'ngabisin', 'kuota']"
Terlalu sering Blokir akun,1.0,0.0,blokir akun,273,0.0,0.4167,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['blokir', 'akun']"
Aku ngak pencet apa apa tapi kok langung ke playsors sih kan jadinya sebelum apalagi pas main game iklan jadinya harus login lagi yang lama lagi kan jadinya udah ngak mut lagi main game,2.0,0.0,pencet langung playsors pas main game iklan login mut main game,274,0.0,0.3546,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['pencet', 'langung', 'playsors', 'pas', 'main', 'game', 'iklan', 'login', 'mut', 'main', 'game']"
"Ini aplikasinya error apa gimana, aku kok gak bisa lihat rating ulasannya... ??.",1.0,0.0,aplikasi error rating ulas,275,0.0,0.252,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['aplikasi', 'error', 'rating', 'ulas']"
Kenapa dompetdibekukan... Menyusahkan aja... Nih min... Bantuanya,1.0,0.0,dompetdibekukan susah bantuanya,276,2.0,0.3278,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['dompetdibekukan', 'susah', 'bantuanya']"
"Ini Tokopedia gimana barang saya ? Kok Lama banget ya ? Terus jarang update atau gimana ya ? Kok gak bisa dilacak ya ? Tolong berikan yang terbaik untuk kami semuanya, kami dari POLSEK !",1.0,0.0,barang jarang update lacak tolong ikan polsek,277,3.0,0.4956,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['barang', 'jarang', 'update', 'lacak', 'tolong', 'ikan', 'polsek']"
Aku punya pesanan ngembaliin uang saya susah banget :'( padahal barang udah d retur,1.0,0.0,pesan ngembaliin uang susah barang retur,278,2.0,0.7424,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['pesan', 'ngembaliin', 'uang', 'susah', 'barang', 'retur']"
Tolong dong keadilan untuk penjual lebih di utamakan lg.. sllu pembeli yg menang walaupun penjual yg bnar,1.0,0.0,tolong adil jual utama lg sllu beli menang jual bnar,279,2.0,0.4504,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['tolong', 'adil', 'jual', 'utama', 'lagi', 'sllu', 'beli', 'menang', 'jual', 'bnar']"
Voucher pada eror semua. Gila,1.0,0.0,voucher eror,280,1.0,0.4167,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['voucher', 'eror']"
"tiap ngasih promo bayar tagihan kaya yg g niat, pas jam nya transaksi selalu terjadi ksalahan terus... capcay dahhhhh coba klo g pake promo, lanjar zayaaaaaa...",1.0,0.0,ngasih promo bayar tagih kaya niat pas jam transaksi ksalahan capcay dahhhhh pake promo lanjar zayaaaaaa,281,3.0,0.5859,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['beri', 'promo', 'bayar', 'tagih', 'kaya', 'niat', 'pas', 'jam', 'transaksi', 'ksalahan', 'capcay', 'dahhhhh', 'pakai', 'promo', 'lanjar', 'zayaaaaaa']"
agak lemot dibanding yg laen.udah cek out. udah transfer duit ternyata barang yg dipesan hilang diaplikasi. akhirnya hilang deh duit,1.0,0.0,lot banding laen cek out transfer duit barang pes hilang aplikasi hilang duit,282,0.0,0.4156,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['lambat', 'banding', 'laen', 'cek', 'out', 'transfer', 'duit', 'barang', 'pes', 'hilang', 'aplikasi', 'hilang', 'duit']"
"Sekarang jadi unicorn tukang sunat dana refund, ya.",1.0,0.0,unicorn tukang sunat dana refund,283,1.0,0.3742,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['unicorn', 'tukang', 'sunat', 'dana', 'refund']"
Lebih mahel ongkir daripada harga barang kami yang di luar jabodetabek (NTB),1.0,0.0,mahel ongkir harga barang jabodetabek ntb,284,3.0,0.4897,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['mahel', 'ongkir', 'harga', 'barang', 'jabodetabek', 'ntb']"
"dari semua ulasan konsumen isinya buruk,ternyata saya merasakan juga,pengiriman lama,padahal barang sudah dibayar tapi status tetap menunggu,kalo barang memang g ada di indonesia jangan jualan lah.barang flash sale tapi kayak keong,,UNTUK SEMUA JANGAN DOWNLOAD APLIKASI INI,LEBIH BAIK BELANJA DI TOKO SEBELAH LEBIH TERJAMIN.",1.0,0.0,ulas konsumen isi kirim barang bayar status tunggu barang indonesia jual barang flash sale kayak keong download aplikasi belanja toko belah jamin,285,2.0,0.6407,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['ulas', 'konsumen', 'isi', 'kirim', 'barang', 'bayar', 'status', 'tunggu', 'barang', 'indonesia', 'jual', 'barang', 'flash', 'sale', 'kayak', 'keong', 'unduh', 'aplikasi', 'belanja', 'toko', 'belah', 'jamin']"
